City,State,Latitude,Longitude,Severity,Traffic_Volume,Avg_Speed,Weather_Impact,Timestamp
Tacoma,WA,35.935024500592625,-121.69087897125188,2,4089,19.829768015184822,Fog,2023-10-05 02:00:00
Richmond,VA,38.23476725018561,-67.5975001530156,1,3009,21.16530503405478,None,2023-02-13 04:00:00
Albany,NY,45.75672804652073,-87.08038502357476,2,3860,39.49514509107947,Rain,2023-01-21 05:00:00
Erie,PA,31.971158617792334,-68.8200513362666,1,1283,17.459142428029157,Rain,2023-09-21 02:00:00
Scottsdale,AZ,32.357390656394635,-75.3169525150224,1,3666,26.125534924678032,Storm,2023-02-13 02:00:00
Jacksonville,FL,36.64416635648092,-90.86392882399078,1,1895,21.509752193550785,Storm,2023-03-20 15:00:00
Jersey City,NJ,29.325618038212788,-67.00866129404294,3,1818,6.290781221129138,Storm,2023-11-12 05:00:00
Spokane,WA,33.97314775020352,-79.94494286867332,4,1674,51.390613736954634,Rain,2023-05-24 17:00:00
Ann Arbor,MI,47.23606203897905,-74.07845714060483,2,2249,52.070858316468104,Fog,2023-04-11 12:00:00
Greensboro,NC,25.705040936400902,-72.92398059701179,3,2471,61.10288562307021,Snow,2023-06-12 13:00:00
Springfield,MA,27.89100420082977,-97.97662476649694,4,2781,41.20129521935457,None,2023-04-06 08:00:00
Charlotte,NC,43.532035947858574,-84.71094817203253,4,2472,24.674949322755563,None,2023-06-23 16:00:00
Cambridge,MA,38.275591675253956,-109.32806841669176,2,1391,31.688521822396417,None,2023-11-07 13:00:00
Atlanta,GA,31.325707253088915,-114.58304208962002,4,3581,18.468185408477694,Storm,2023-10-07 09:00:00
Raleigh,NC,31.78171027546158,-107.15213185017373,2,4179,30.970989987256065,Rain,2023-06-28 15:00:00
Tacoma,WA,30.807351813990103,-112.94368185826657,2,4120,22.728689345268705,Snow,2023-09-03 11:00:00
Newark,NJ,45.46642530372626,-120.86610268728377,2,3061,44.02220170504701,Rain,2023-10-05 15:00:00
Columbus,OH,30.34057394043786,-79.55388344241425,2,3484,61.58317460439187,None,2023-12-21 10:00:00
Tucson,AZ,48.44735090545224,-115.02836591713985,4,595,28.983317894428065,Snow,2023-06-07 23:00:00
Worcester,MA,33.140994684544296,-83.55638320699641,1,4292,62.41948500207829,None,2023-08-15 10:00:00
San Diego,CA,40.45675413515026,-69.49838738299145,1,3699,25.79235808252783,Storm,2023-03-25 07:00:00
Boston,MA,47.114944780374984,-84.95632709676255,4,2621,16.88763068511966,Fog,2023-03-13 20:00:00
Tampa,FL,45.4979203558461,-67.45854445815095,1,676,55.00217051431048,None,2023-07-22 13:00:00
Orlando,FL,43.2674713068307,-78.51785525226552,3,2115,63.31068833810745,Snow,2023-10-25 07:00:00
Houston,TX,29.77874069900739,-72.70926221897403,2,4935,35.65149768317288,Rain,2023-01-12 04:00:00
Cleveland,OH,40.02892410945965,-73.79337685695909,4,898,6.071137744118193,None,2023-07-22 22:00:00
Tacoma,WA,37.78745689902624,-120.26737494726255,1,4299,24.997301219864042,Rain,2023-02-03 04:00:00
Trenton,NJ,40.8049347709335,-88.8038126862219,1,677,10.9401275493589,Storm,2023-04-14 13:00:00
Ann Arbor,MI,45.141236774797804,-112.64056417457401,1,4703,52.74887481057071,Rain,2023-08-10 07:00:00
Spokane,WA,31.38431548750766,-91.40584165927399,2,3754,14.448765632474313,None,2023-07-01 20:00:00
Orlando,FL,44.401027191369785,-69.27510205913651,1,4994,20.091951070949644,None,2023-01-31 08:00:00
Savannah,GA,37.03131594947618,-70.59982289506003,2,2744,20.73208326468867,None,2023-04-26 15:00:00
Allentown,PA,46.67709771806798,-96.02994684637001,4,3594,28.416269314071222,Rain,2023-12-21 03:00:00
Austin,TX,43.55746070018854,-91.77100472658697,2,4587,38.07612002723018,Fog,2023-11-26 02:00:00
Chicago,IL,40.2546346169786,-85.03417926489425,3,3766,30.30815154934266,Rain,2023-12-03 18:00:00
Houston,TX,35.39947957831334,-96.39951697124914,1,3413,43.632690100302355,Storm,2023-11-09 16:00:00
Tucson,AZ,41.80146053495183,-119.60929455785143,1,1656,59.24400141120184,Storm,2023-04-28 07:00:00
Rochester,NY,31.189030457489284,-112.61688860916918,4,4806,49.27564957326452,Fog,2023-03-31 05:00:00
Philadelphia,PA,42.57348025045535,-110.4463979999832,2,726,58.481788829108424,None,2023-04-15 04:00:00
Greensboro,NC,42.50261057974315,-104.81497058107729,2,1737,33.11864361024616,Fog,2023-03-19 03:00:00
Worcester,MA,26.9917367744911,-117.61664426027711,1,1523,41.48589757589871,Snow,2023-12-17 21:00:00
Tacoma,WA,38.40139975691727,-119.15408622345254,4,3516,52.080179364030066,Storm,2023-12-22 12:00:00
San Jose,CA,27.94208224130485,-111.21974883938738,2,2880,64.64741418302404,Rain,2023-08-15 01:00:00
Jacksonville,FL,36.48345643612102,-99.96086280482112,1,2031,27.938804036384717,Snow,2023-10-23 16:00:00
Augusta,GA,41.05591425229779,-103.77013179942531,1,2171,35.70921502753363,Rain,2023-09-30 17:00:00
Cincinnati,OH,39.846570780462514,-67.91728936989247,4,4147,25.368627354866465,Snow,2023-02-19 07:00:00
Atlanta,GA,37.346226121436686,-114.66547287454237,3,2394,50.81954348895267,Fog,2023-02-13 20:00:00
Springfield,IL,48.022165689001255,-110.38861654808076,3,4344,7.954925064026435,Storm,2023-07-19 11:00:00
Bellevue,WA,39.34429139567024,-112.06983738369428,1,4404,29.4368257815091,Rain,2023-12-28 06:00:00
Tampa,FL,39.12224025633878,-69.17172646015112,3,4340,62.431919612501495,Storm,2023-04-28 08:00:00
Savannah,GA,34.406126708565296,-73.73313553173185,4,1760,25.31437723036641,Storm,2023-06-23 01:00:00
Richmond,VA,39.258814105283534,-102.50352515994228,1,1078,32.487759715754144,Storm,2023-02-23 06:00:00
Austin,TX,45.05285442937594,-112.47626555577119,1,4192,43.02474662929176,Rain,2023-10-12 20:00:00
Buffalo,NY,48.03417979804103,-111.07995378613342,1,914,49.67415213638308,Fog,2023-09-12 02:00:00
Norfolk,VA,35.86096168476286,-89.85638219483869,2,4037,45.25547030639274,None,2023-06-22 08:00:00
Chicago,IL,25.520086106196004,-89.16765757339093,1,1690,13.874696009203474,Storm,2023-08-03 03:00:00
Detroit,MI,34.41522183127107,-82.19230238068039,4,561,63.66440723157196,Storm,2023-05-02 20:00:00
Boston,MA,34.160278888165074,-121.46443962047016,3,3120,47.177187285381635,Storm,2023-02-24 22:00:00
Spokane,WA,30.876091044229508,-97.09147419684086,4,3125,14.361036456442273,Rain,2023-11-03 12:00:00
Newark,NJ,27.468054365153677,-120.27432356033336,2,2396,20.635658950443254,Fog,2023-08-20 05:00:00
New York,NY,45.07351319406437,-107.53932569818437,2,3734,22.76593164652108,Fog,2023-08-01 23:00:00
Peoria,IL,32.40805919567628,-100.13388466952911,1,2092,19.835689695804234,Rain,2023-03-01 10:00:00
Charlotte,NC,35.39124028547645,-123.92074602290549,1,2260,5.256634097213655,Snow,2023-12-31 21:00:00
Augusta,GA,30.840303294192477,-119.90915503320997,2,3669,17.881846309209713,Fog,2023-12-15 09:00:00
Houston,TX,39.45438597819569,-85.5871385842188,1,4499,61.35101666920543,Fog,2023-12-13 14:00:00
Albany,NY,32.60338363381642,-115.44066999039718,2,2231,63.99014252157339,Rain,2023-08-27 23:00:00
Cincinnati,OH,32.58718360514778,-122.83348322182425,4,2638,34.60479155593108,Rain,2023-02-11 19:00:00
Bellevue,WA,45.12768178256578,-71.08000272692445,3,4294,32.9008750480883,None,2023-06-06 11:00:00
Scottsdale,AZ,48.472453348143574,-69.58688921087015,4,4657,10.529538309685197,Fog,2023-08-28 03:00:00
Tampa,FL,44.67576147716888,-114.56148259505284,3,4181,19.727895870240083,Snow,2023-02-05 04:00:00
Phoenix,AZ,43.77118070911983,-116.34233459372166,4,2862,35.80054139879078,Snow,2023-02-13 23:00:00
Virginia Beach,VA,27.970986200513114,-94.19198266234022,3,4514,53.619628646780356,Snow,2023-04-22 04:00:00
Scottsdale,AZ,39.988178130828295,-76.17321740607056,4,2121,10.12703114755363,Snow,2023-08-09 01:00:00
Virginia Beach,VA,30.303505970955015,-75.77899575437633,2,2453,63.50256289342084,Fog,2023-01-09 18:00:00
Tucson,AZ,34.24232090026083,-114.54439805950017,1,4510,13.081862531063436,Fog,2023-12-03 02:00:00
Rochester,NY,35.0778053282151,-94.02011583708462,4,3835,55.39708447712583,None,2023-02-06 17:00:00
Toledo,OH,45.41441535294115,-77.14439930138775,2,2168,25.9367773190325,Storm,2023-06-14 17:00:00
Virginia Beach,VA,41.44004942026674,-96.41997576289259,1,3933,20.693164872692215,None,2023-01-22 22:00:00
Paterson,NJ,36.351049538415666,-119.36315257812332,3,4476,34.67461826803439,Storm,2023-10-16 02:00:00
Bellevue,WA,33.273292989064956,-86.47429718604732,4,1125,16.2056339562389,Storm,2023-12-15 05:00:00
Tampa,FL,36.35918253507352,-100.48192742289322,4,2306,37.947085860373384,None,2023-12-27 22:00:00
Springfield,MA,37.37935349226639,-103.02325830795786,2,2478,57.526881960771036,None,2023-05-10 13:00:00
Tucson,AZ,29.66833917256134,-67.683111164596,1,4527,39.31083567187539,Rain,2023-01-02 04:00:00
Jersey City,NJ,47.7466145315047,-75.11204129619415,3,4536,43.01357238656783,Storm,2023-06-25 13:00:00
San Jose,CA,36.76037561346229,-122.72341448177876,4,4792,41.41713736874886,Storm,2023-05-02 11:00:00
Philadelphia,PA,32.315978595012325,-76.84147507786602,2,3977,22.2199555259831,Snow,2023-10-18 13:00:00
Miami,FL,37.84840464731617,-101.45591552138508,4,2686,46.93140665901529,Snow,2023-04-01 02:00:00
Houston,TX,37.787991073386344,-85.15843522422256,3,3871,54.71950251418497,Snow,2023-10-25 00:00:00
Cincinnati,OH,27.978226103398015,-113.77636044678177,4,1013,25.40192344371739,Storm,2023-02-02 12:00:00
Grand Rapids,MI,29.09762172711515,-92.62007396145354,3,1437,19.44270940574652,Rain,2023-06-03 15:00:00
San Jose,CA,43.99507366070756,-114.88769181128347,2,4206,43.08614656224799,Snow,2023-02-23 10:00:00
Arlington,VA,36.765322987622774,-101.50273353454159,4,1495,53.40997219104855,Storm,2023-05-02 07:00:00
Tucson,AZ,42.860994409266326,-111.18363670561052,2,1893,22.519613435262894,Snow,2023-12-19 09:00:00
Columbus,GA,46.2357339439764,-111.1205190835957,1,969,10.553044569148414,Storm,2023-11-11 21:00:00
Grand Rapids,MI,46.644794588685826,-121.49757772302414,1,1170,21.860566899933552,None,2023-03-28 11:00:00
Columbus,OH,37.2646572963549,-114.6488244237485,2,4583,38.26762699968776,Snow,2023-11-28 08:00:00
Philadelphia,PA,31.68466205153009,-96.47179928399794,1,1902,8.8179340617312,Snow,2023-01-19 20:00:00
Austin,TX,31.176695536308674,-105.06729974644618,1,3912,37.14783170210508,Rain,2023-05-23 02:00:00
Ann Arbor,MI,33.218943044023646,-81.4561493537699,3,552,54.539358580080645,Snow,2023-12-08 14:00:00
Albany,NY,34.1248396955099,-110.09680402039403,2,4481,20.856683448825905,Rain,2023-05-20 00:00:00
Dallas,TX,43.70690124600226,-121.06630077231954,3,1022,39.53159562340512,Fog,2023-07-22 19:00:00
San Jose,CA,44.41006071525722,-71.28208593217869,1,2481,12.836778821955384,Snow,2023-01-01 19:00:00
Greensboro,NC,38.112896482090775,-111.77926540448475,3,3524,41.312077236388525,Snow,2023-05-06 09:00:00
Grand Rapids,MI,25.020817429995734,-118.63313569705889,3,629,37.85073743737135,Storm,2023-06-15 22:00:00
Houston,TX,29.3623807869686,-67.13055345458957,3,2257,37.66168175966964,Rain,2023-05-24 23:00:00
San Diego,CA,33.16560916925765,-95.88213651603512,1,2109,51.758346928724954,None,2023-06-19 17:00:00
Virginia Beach,VA,33.50403913226839,-100.61840860841642,2,3711,42.19249649242506,None,2023-01-08 16:00:00
Durham,NC,48.59240074319071,-86.22168343948793,2,2501,34.34822911617405,None,2023-06-25 06:00:00
Houston,TX,40.312835847310794,-101.48304745965955,4,1018,29.890363086977136,Fog,2023-05-19 12:00:00
Orlando,FL,26.034602492452322,-93.47535419436,3,1653,61.48254224704223,Fog,2023-01-18 04:00:00
Mesa,AZ,44.49220204108947,-93.0865905451171,1,3286,47.40604504712948,None,2023-11-01 08:00:00
Philadelphia,PA,39.52882530209099,-71.03116673226133,2,4355,40.7180669829841,Rain,2023-02-12 09:00:00
Lansing,MI,27.592187344487137,-88.80680156090335,1,1891,10.734641869932467,Snow,2023-02-23 15:00:00
Norfolk,VA,32.54857649663822,-109.95217641154939,2,799,50.27051952077771,Rain,2023-09-26 03:00:00
Lansing,MI,43.324930448843716,-102.46858313405859,1,749,52.497050281652314,Rain,2023-03-28 15:00:00
Tampa,FL,40.126549468100855,-107.75336387719594,1,4174,16.89807864362963,Rain,2023-12-19 05:00:00
Tucson,AZ,39.46024392909264,-87.78992836398119,4,2912,52.87331612936717,Rain,2023-11-05 23:00:00
Boston,MA,28.736003774802633,-108.84576927512887,4,3512,14.553783113010851,Rain,2023-10-26 20:00:00
Pittsburgh,PA,43.68904411304963,-100.32523403592094,4,4592,29.788259058263435,Fog,2023-12-20 16:00:00
Grand Rapids,MI,25.24763800737048,-111.81706783766366,3,671,52.265425850305235,Fog,2023-06-09 13:00:00
Richmond,VA,41.26984469604137,-99.40604296407288,4,4504,63.43022908733099,Fog,2023-02-08 13:00:00
Allentown,PA,40.461824928442866,-102.97742534550238,3,827,11.602862406114713,Rain,2023-08-27 16:00:00
San Antonio,TX,47.83864272251171,-70.45594974861702,3,1709,47.14823543619806,Fog,2023-11-04 02:00:00
San Francisco,CA,38.057258362077334,-105.13771862060598,4,835,14.666049809382839,Fog,2023-06-15 21:00:00
Philadelphia,PA,45.03192643895302,-88.40057739491016,2,622,58.41500390363104,Snow,2023-04-28 13:00:00
Erie,PA,43.76161839448631,-120.53984309221512,4,2054,6.62922511832347,Fog,2023-08-14 18:00:00
Austin,TX,26.722249643223435,-74.40660561368084,4,1283,32.98508857099678,Snow,2023-02-27 14:00:00
Cincinnati,OH,27.567804180702364,-84.36088185379614,1,2346,13.122733151703265,Snow,2023-12-14 20:00:00
Tacoma,WA,40.058092886226575,-96.05803807726726,2,4830,59.901740161256974,None,2023-07-13 06:00:00
Phoenix,AZ,41.77843496111746,-94.46637029332243,2,1468,56.42283041064908,Snow,2023-12-19 23:00:00
Mesa,AZ,38.435549977021495,-92.49658735027302,3,3026,21.04185135589323,Rain,2023-05-27 10:00:00
Spokane,WA,26.392996974518347,-103.52344628747119,1,1908,58.55673785262825,None,2023-10-06 06:00:00
Houston,TX,32.34080410587082,-99.1332558683295,2,4141,56.00206195130175,Storm,2023-09-01 01:00:00
Cincinnati,OH,43.45915270324562,-113.93864608211021,4,1831,6.4617454892030075,Snow,2023-02-23 20:00:00
Jacksonville,FL,38.17750193066065,-96.59157882959013,1,2987,62.891005366310225,Fog,2023-10-08 19:00:00
Tampa,FL,28.647054486202734,-116.57736157168483,4,2825,27.387746508129457,None,2023-12-30 02:00:00
Miami,FL,29.593660556974715,-107.90242252479884,1,926,51.34681886431872,Rain,2023-07-25 16:00:00
Springfield,IL,34.456998072995674,-88.97868398534818,4,785,10.44908575621115,None,2023-10-30 08:00:00
Erie,PA,40.956049896466524,-111.6891098944122,4,3765,59.58112700291039,Fog,2023-07-15 23:00:00
San Diego,CA,45.514015399720975,-123.72351642196863,3,1410,47.51794048840387,Snow,2023-09-27 08:00:00
Jacksonville,FL,44.109559151586595,-85.012276177102,3,2583,49.31855348683388,Snow,2023-05-03 04:00:00
Savannah,GA,36.01000748734947,-76.70495625495778,3,2950,33.71735233670629,Rain,2023-07-08 03:00:00
Richmond,VA,30.826137894966564,-84.36079220305388,4,565,23.36132065242043,Storm,2023-01-05 09:00:00
Arlington,VA,38.24447849729324,-67.30825984395865,3,4700,8.512330208765484,Storm,2023-04-08 20:00:00
Chicago,IL,32.823538137322274,-93.04593887153945,1,2676,46.02472588824643,Rain,2023-01-08 00:00:00
Tacoma,WA,34.213690845287346,-115.88494932632696,2,3536,37.43355377339203,Fog,2023-12-18 20:00:00
Virginia Beach,VA,28.022179605642496,-115.37200622231437,3,549,12.320068517181515,None,2023-10-22 05:00:00
Cincinnati,OH,37.49112197494013,-79.54356177358457,1,1939,28.017539670133736,Storm,2023-05-18 00:00:00
New York,NY,31.967731710229636,-109.6461077188664,2,3364,50.482854600530324,Rain,2023-05-07 06:00:00
Tucson,AZ,45.62504832687815,-112.12422518816304,2,4298,57.769663466950476,Storm,2023-10-18 10:00:00
Virginia Beach,VA,36.318751003818846,-91.33456836172753,2,614,50.83540610962407,None,2023-04-27 12:00:00
Cleveland,OH,39.90963485647143,-68.35216723924363,4,4091,11.71383319628865,Storm,2023-04-10 14:00:00
Boston,MA,26.531467112999483,-69.16384134168877,3,2514,57.27949527788696,None,2023-01-30 09:00:00
Peoria,IL,29.18372695307761,-113.7909195867272,1,986,32.44429452919594,Rain,2023-04-27 05:00:00
Chicago,IL,48.55408964626016,-84.18830351079691,1,1562,6.713217245857541,Storm,2023-01-17 16:00:00
Phoenix,AZ,38.8435555224799,-111.8394113793874,2,3191,43.72092215165378,Snow,2023-03-27 08:00:00
Orlando,FL,29.218238468779965,-73.38846479998587,1,2143,30.387336035957354,Storm,2023-11-06 08:00:00
Los Angeles,CA,35.81445674918799,-85.18635544641404,2,2629,38.62701168576812,Rain,2023-05-25 10:00:00
Dallas,TX,33.702832088569124,-121.04217948432344,4,2627,42.39221126428233,Fog,2023-10-25 02:00:00
San Diego,CA,33.29968298425307,-111.04663555471711,3,1351,29.591172303471467,Storm,2023-04-24 09:00:00
Buffalo,NY,42.12334823257832,-100.88779689349829,3,794,48.36228166784126,None,2023-03-07 20:00:00
Jersey City,NJ,34.73810820780152,-81.36688348178768,1,683,37.54647366607331,Storm,2023-09-06 20:00:00
Durham,NC,43.069405451360424,-80.60180785016075,4,4883,59.2229029522473,Snow,2023-06-14 15:00:00
San Francisco,CA,44.469737880442544,-115.66363934064249,2,2193,47.869488125860826,Rain,2023-08-02 00:00:00
Columbus,OH,35.72359314202902,-87.6717268035733,2,593,16.87887648980179,Snow,2023-12-21 21:00:00
Tacoma,WA,46.60544655836826,-88.05989933349878,4,2176,8.748634927115244,Rain,2023-07-24 06:00:00
Virginia Beach,VA,33.792875256622736,-93.73523305388782,2,3754,30.578062143481446,Fog,2023-10-15 22:00:00
Philadelphia,PA,25.857976673067142,-76.6710850834808,2,4041,21.648045156406432,Rain,2023-06-24 05:00:00
Savannah,GA,40.86442381515703,-76.38621762698176,2,1303,9.644793907306969,Rain,2023-08-12 19:00:00
Phoenix,AZ,43.062504030866265,-111.27033897522938,1,1461,25.400270842863,Fog,2023-03-02 14:00:00
Detroit,MI,28.242894760212806,-107.99188890885102,2,2859,24.879482259300577,Fog,2023-01-16 16:00:00
Buffalo,NY,41.23526240733774,-75.89856948542723,1,3902,20.52271806641896,Snow,2023-05-21 22:00:00
Augusta,GA,25.687559762854935,-110.05142622704068,2,4325,18.38151637787787,Fog,2023-09-14 02:00:00
Atlanta,GA,42.64511143421189,-115.40258033377111,3,3981,39.06060765651582,Rain,2023-07-03 03:00:00
San Diego,CA,42.52306348078567,-98.71341230934429,3,1360,17.00027416934674,Snow,2023-12-07 19:00:00
Spokane,WA,37.56830921107204,-99.22788510740796,3,4418,27.20143307966079,Fog,2023-03-09 14:00:00
Albany,NY,45.384364566434094,-100.46440235590903,2,3726,7.854068156147537,Rain,2023-09-12 23:00:00
Miami,FL,44.60491476309263,-104.968525251875,2,3435,58.35687842215717,Fog,2023-01-04 11:00:00
Dallas,TX,28.63332768479599,-116.5650316628942,1,3124,53.20032171883847,Snow,2023-12-13 10:00:00
Buffalo,NY,46.08339025255863,-96.69562945391706,3,3760,7.247365246305653,Snow,2023-03-23 07:00:00
Columbus,OH,43.84218823711057,-107.54770615875103,1,2812,52.17069688350698,Rain,2023-08-08 16:00:00
Rochester,NY,44.71854350763229,-106.00089036048035,2,3973,37.4289582639709,Fog,2023-02-16 08:00:00
Columbus,GA,35.33337539094182,-119.82916856723016,2,2323,43.90580909504649,None,2023-12-16 01:00:00
Bellevue,WA,44.35444761760684,-116.28642390355212,4,2306,49.64911451484818,Snow,2023-11-22 19:00:00
Virginia Beach,VA,33.6801520030525,-78.62476252084332,1,2232,32.82763294881849,Fog,2023-07-08 02:00:00
Worcester,MA,40.68810187568066,-122.06100345674729,1,1598,29.85731069183723,None,2023-10-11 13:00:00
Columbus,GA,29.044073182742466,-107.46671202327124,2,776,60.58816894537946,Snow,2023-10-17 03:00:00
Cambridge,MA,38.19537860061813,-71.02802947795404,4,2897,51.75443833042274,Snow,2023-02-08 18:00:00
Tucson,AZ,41.92250162584651,-68.80912172494621,4,4629,56.202204332813835,Snow,2023-03-11 06:00:00
Richmond,VA,44.87826284411338,-115.10218971449339,1,4938,16.360735623227534,Rain,2023-09-07 01:00:00
Cambridge,MA,44.100058687500734,-111.26494906569513,1,1352,62.4165915863734,Fog,2023-11-07 17:00:00
Phoenix,AZ,32.65553830204375,-111.08956247059503,2,3429,26.65207788716009,Snow,2023-01-25 22:00:00
San Jose,CA,48.18498590793146,-121.5112940136886,4,3392,16.218441679022213,Fog,2023-02-28 15:00:00
Tacoma,WA,43.98189465090941,-83.56488272863606,4,4641,7.591053182812974,Rain,2023-01-18 01:00:00
Cincinnati,OH,47.43145534870533,-93.98279784188908,3,3634,56.29046996859648,Snow,2023-02-04 00:00:00
Springfield,IL,29.118211519672748,-113.60191982706448,3,1518,54.77608516750774,Storm,2023-04-28 22:00:00
Trenton,NJ,39.13635177626418,-73.39467726521295,1,2587,8.972910156060967,None,2023-10-16 14:00:00
