ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-146373,Source2,3,2016-12-01 15:40:24,2016-12-01 16:10:00,33.884594,-84.469887,,,0.01,Two lanes blocked and queueing traffic due to accident on I-285 Northbound at Exits 19 20 US-41 Cobb Pkwy.,I-285 W,Atlanta,Cobb,GA,30339,US,US/Eastern,KMGE,2016-12-01 15:58:00,55.2,,36.0,30.02,10.0,WNW,11.5,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-26804,Source2,2,2016-08-11 15:47:21,2016-08-11 16:32:21,37.419453,-121.95591,,,0.0,Right hand shoulder blocked due to accident on CA-237 Westbound at Exit 7 1st St.,CA-237 W,San Jose,Santa Clara,CA,95134,US,US/Pacific,KSJC,2016-08-11 15:53:00,80.6,,45.0,29.97,10.0,WNW,13.8,,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-69304,Source2,3,2016-11-04 10:02:51,2016-11-04 10:43:00,33.996494,-118.280632,,,0.01,#3 lane blocked due to accident on I-110 Southbound at 51st St.,W 51st St,Los Angeles,Los Angeles,CA,90037,US,US/Pacific,KCQT,2016-11-04 09:47:00,73.0,,31.0,30.08,10.0,East,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-165480,Source2,2,2016-09-09 10:23:49,2016-09-09 11:08:49,42.174225,-92.581848,,,0.0,Right lane blocked due to accident on IA-96 Eastbound at US-63.,Highway 63,Traer,Tama,IA,50675-9356,US,US/Central,KVTI,2016-09-09 10:15:00,75.2,,78.0,29.89,10.0,South,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-180120,Source2,3,2016-12-13 09:44:02,2016-12-13 10:13:44,42.483002,-83.43937700000002,,,0.01,Right hand shoulder blocked due to accident on I-696 Westbound at I-275.,I-696 E,Novi,Oakland,MI,48377,US,US/Eastern,KPTK,2016-12-13 09:53:00,23.0,13.9,81.0,30.05,5.0,SW,8.1,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-85872,Source2,2,2016-08-02 12:50:38,2016-08-02 13:30:00,34.365108,-118.503716,,,0.0,Accident on CA-14 Southbound at Exit 2 Newhall Ave.,Newhall Ave,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2016-08-02 12:51:00,87.0,87.0,30.0,29.12,10.0,SSE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-114711,Source2,2,2016-06-13 23:09:30,2016-06-13 23:39:30,33.924923,-117.424004,,,0.0,Right hand shoulder blocked due to accident and people on the road on CA-91 Eastbound at Exit 59 Adams St.,Riverside Fwy E,Riverside,Riverside,CA,92504,US,US/Pacific,KRAL,2016-06-13 22:53:00,61.0,,75.0,29.99,10.0,West,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-155077,Source2,3,2016-10-17 15:29:02,2016-10-17 15:58:11,34.471153,-84.918953,,,0.01,Three lane blocked due to accident on I-75 Northbound at Exit 312 GA-53. Use shoulder as lane.,Highway 53 East SE,Calhoun,Gordon,GA,30701,US,US/Eastern,KDNN,2016-10-17 15:35:00,80.6,,48.0,30.0,10.0,South,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-176608,Source2,2,2016-09-02 10:24:39,2016-09-02 11:09:39,41.803234,-88.071915,,,0.0,Accident on Lacey Ave at Center Ave.,Lacey Ave,Lisle,Dupage,IL,60532-1325,US,US/Central,KDPA,2016-09-02 10:52:00,73.0,,55.0,30.28,10.0,NE,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-171454,Source2,2,2016-11-10 16:25:53,2016-11-10 17:10:34,41.899708,-87.93923199999998,,,0.0,Accident on 1st St near Commerce Pkwy.,E 1st St,Elmhurst,Dupage,IL,60126-2801,US,US/Central,KORD,2016-11-10 16:51:00,60.1,,44.0,29.93,10.0,WSW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-135638,Source2,3,2016-08-02 08:19:07,2016-08-02 08:49:07,27.85162,-82.34671800000002,,,0.0,One lane blocked due to accident on I-75 Northbound at Exit 250 Gibsonton Dr.,I-75 S,Gibsonton,Hillsborough,FL,33534,US,US/Eastern,KTPF,2016-08-02 08:15:00,82.4,,89.0,30.12,10.0,East,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2589,Source2,2,2016-07-09 05:45:58,2016-07-09 06:30:58,37.495079,-122.229012,,,0.0,#1 lane blocked due to accident on US-101 Southbound at Exit 409 Veterans Blvd.,Bayshore Fwy S,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2016-07-09 05:55:00,62.6,,82.0,30.08,10.0,West,4.6,,Overcast,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-119468,Source2,2,2016-12-22 13:20:46,2016-12-22 14:05:29,25.762363,-80.320892,,,0.01,Accident on FL-826 Palmetto Expy Northbound after US-41 8th St.,SW 8th St,Miami,Miami-Dade,FL,33144,US,US/Eastern,KMIA,2016-12-22 12:53:00,82.0,,56.0,30.13,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-142095,Source2,2,2016-06-27 14:03:07,2016-06-27 15:03:07,28.540588,-81.382858,,,0.0,Delays expected due to accident on Bob Snow Ln at Hughey Ave.,S Hughey Ave,Orlando,Orange,FL,32801-2501,US,US/Eastern,KORL,2016-06-27 13:53:00,91.0,,53.0,30.05,10.0,West,4.6,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-9849,Source2,3,2017-01-05 20:39:52,2017-01-05 21:09:00,38.593777,-121.28298999999998,,,0.01,Right hand shoulder blocked due to accident on US-50 Westbound at Exit 18 County Hwy-E2 Sunrise Blvd.,El Dorado Fwy W,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,2017-01-05 20:45:00,39.2,33.6,75.0,30.08,10.0,NNW,8.1,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-180000,Source2,2,2016-12-12 15:05:21,2016-12-12 15:35:15,42.984966,-85.68,,,0.01,Accident on Leonard St at Hamilton Ave.,Leonard St NW,Grand Rapids,Kent,MI,49504,US,US/Eastern,KGRR,2016-12-12 14:53:00,28.0,17.5,75.0,30.01,10.0,West,12.7,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-11937,Source2,2,2017-01-20 07:19:17,2017-01-20 08:02:06,38.023254,-121.966583,,,0.01,Accident on CA-4 Westbound before San Marco Blvd.,CA-4 W,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,2017-01-20 06:53:00,50.0,,77.0,29.3,10.0,SSW,8.1,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-175776,Source2,2,2016-08-19 09:33:06,2016-08-19 10:03:06,41.859402,-88.05497,,,0.0,Accident on IL-38 Roosevelt Rd at Taylor Ave.,N Taylor Ave,Glen Ellyn,DuPage,IL,60137,US,US/Central,KDPA,2016-08-19 09:52:00,72.0,,78.0,29.99,10.0,NW,13.8,0.01,Light Rain,False,False,False,False,False,False,False,False,True,False,False,False,False,Day,Day,Day,Day
A-26457,Source2,2,2016-08-09 14:32:39,2016-08-09 15:02:39,38.143532,-120.636864,,,0.0,Accident on CA-49 Southbound at Carol Kennedy Dr.,Highway 49,San Andreas,Calaveras,CA,95249-9589,US,US/Pacific,KO22,2016-08-09 14:35:00,89.6,,16.0,29.84,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-45283,Source2,2,2016-06-29 15:23:42,2016-06-29 16:23:42,34.168121,-118.58812,,,0.0,One lane blocked and right hand shoulder blocked due to accident on US-101 Eastbound near Exits 26 26A De Soto Ave.,De Soto Ave,Woodland Hills,Los Angeles,CA,91367,US,US/Pacific,KVNY,2016-06-29 15:51:00,95.0,,30.0,29.81,10.0,SE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-196625,Source2,3,2016-12-16 06:07:36,2016-12-16 06:37:10,42.321499,-71.053802,,,0.01,Multi-vehicle accident on Expressway Northbound at Columbia Rd.,US-1 S,Dorchester,Suffolk,MA,02125,US,US/Eastern,KBOS,2016-12-16 05:54:00,3.9,-15.0,36.0,30.24,10.0,WNW,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Day,Day
A-47207,Source2,3,2016-07-07 17:41:35,2016-07-07 18:26:35,32.881088,-117.201492,,,0.0,#2 lane blocked due to accident on I-805 Southbound at Exits 27 27A 27B Mira Mesa Blvd.,I-805 S,San Diego,San Diego,CA,92121,US,US/Pacific,KNKX,2016-07-07 17:55:00,72.0,,59.0,29.92,10.0,West,6.9,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-52425,Source2,2,2016-07-29 16:52:38,2016-07-29 17:37:38,32.716393,-117.117844,,,0.0,Right hand shoulder blocked due to accident and vehicles spun around on CA-94 Eastbound near Exits 1D 2 2A 2B 2C CA-15. On the median.,CA-94 E,San Diego,San Diego,CA,92105,US,US/Pacific,KSAN,2016-07-29 16:51:00,72.0,,76.0,29.81,10.0,SSW,10.4,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-182299,Source2,3,2017-01-10 07:55:58,2017-01-10 08:40:05,42.484119,-83.084846,,,0.01,Right hand shoulder blocked due to accident on I-696 Eastbound at Dequindre Rd.,I-696 W,Warren,Macomb,MI,48091,US,US/Eastern,KDET,2017-01-10 07:53:00,30.9,21.2,96.0,29.99,3.0,South,12.7,0.02,Light Snow,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-152617,Source2,2,2016-11-29 15:25:51,2016-11-29 15:56:00,33.466846000000004,-82.082458,,,0.01,Accident on Wrightsboro Rd near I-520 Exit 2.,Wrightsboro Rd,Augusta,Richmond,GA,30909,US,US/Eastern,KDNL,2016-11-29 15:26:00,69.1,,87.0,29.92,5.0,WNW,3.5,0.04,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1399,Source2,2,2016-06-27 10:17:51,2016-06-27 10:47:51,38.706448,-120.830803,,,0.0,Right hand shoulder blocked due to accident on Forni Rd at Missouri Flat Rd.,Forni Rd,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2016-06-27 10:15:00,87.8,,19.0,30.11,10.0,NW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-74554,Source2,3,2016-11-23 09:07:15,2016-11-23 09:43:00,34.072047999999995,-117.907982,,,0.01,#1 #2 &amp; #3 lane blocked slow traffic and left hand shoulder blocked due to accident on I-10 Eastbound at Azusa Ave.,I-10 E,West Covina,Los Angeles,CA,91791,US,US/Pacific,KPOC,2016-11-23 08:47:00,55.4,,72.0,30.19,10.0,Variable,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-164698,Source2,2,2016-08-09 17:42:39,2016-08-09 18:12:39,41.147129,-96.158333,,,0.0,Accident on NE-370 Eastbound at I-80.,I-80 E,Omaha,Sarpy,NE,68138,US,US/Central,KMLE,2016-08-09 17:35:00,88.7,,65.0,29.9,10.0,ESE,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-130072,Source2,2,2016-11-30 05:46:00,2016-11-30 06:30:42,26.599207,-81.608551,,,0.0,Accident on Porter St at Bell Blvd.,Porter St E,Lehigh Acres,Lee,FL,33974-7107,US,US/Eastern,KRSW,2016-11-30 05:53:00,71.1,,90.0,29.96,10.0,SE,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-123357,Source2,2,2017-01-20 08:42:59,2017-01-20 09:12:29,27.065357,-82.358887,,,0.0,Accident on Wexford Blvd at Governors Green Dr.,Rockley Blvd,Venice,Sarasota,FL,34293,US,US/Eastern,KVNC,2017-01-20 08:35:00,68.0,,94.0,30.0,10.0,SE,6.9,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-189443,Source2,2,2016-10-18 12:52:49,2016-10-18 13:22:35,42.916069,-83.64881899999997,,,0.0,Accident on M-54 Dort Hwy at Grand Blanc Rd.,E Grand Blanc Rd,Grand Blanc,Genesee,MI,48439-8115,US,US/Eastern,KFNT,2016-10-18 12:53:00,73.9,,68.0,29.59,10.0,SW,18.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3017,Source2,2,2016-07-14 12:04:23,2016-07-14 12:34:23,37.552986,-122.295914,,,0.0,Accident on US-101 Southbound at CA-92.,CA-92 E,San Mateo,San Mateo,CA,94403,US,US/Pacific,KSQL,2016-07-14 11:47:00,71.6,,57.0,30.0,8.0,North,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-75620,Source2,3,2016-11-28 09:46:39,2016-11-28 10:21:00,33.831593,-118.287476,,,0.01,Left lane blocked due to accident on I-110 Northbound after Carson St.,I-110 S,Carson,Los Angeles,CA,90745,US,US/Pacific,KTOA,2016-11-28 08:47:00,57.2,,67.0,30.01,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-110735,Source2,3,2016-05-31 09:12:45,2016-05-31 09:55:00,33.989155,-118.280807,,,0.01,Right hand shoulder blocked due to accident on I-110 Southbound at Exit 18B Slauson Ave.,I-110 S,Los Angeles,Los Angeles,CA,90003,US,US/Pacific,KHHR,2016-05-31 08:53:00,62.1,,80.0,29.91,6.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2364,Source2,3,2016-07-07 09:55:56,2016-07-07 10:40:56,37.74242,-121.531723,,,0.0,Slow traffic due to accident on I-205 Westbound between Exit 4 I-205 Bus Loop and Exit 2 Mountain House Pkwy.,Mountain House Pkwy,Tracy,San Joaquin,CA,95377,US,US/Pacific,KLVK,2016-07-07 09:53:00,63.0,,65.0,29.99,10.0,NW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-142933,Source2,3,2016-07-05 11:00:42,2016-07-05 11:30:42,25.869213,-80.208313,,,0.0,Accident on I-95 Northbound at Exit 8B FL-932 103rd St.,I-95 N,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,2016-07-05 10:53:00,87.1,,69.0,30.17,10.0,SE,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-153065,Source2,2,2016-09-16 08:31:32,2016-09-16 09:01:32,33.511669,-82.040314,,,0.0,Accident on GA-28 Washington Rd near Boy Scout Rd.,Washington Rd,Augusta,Richmond,GA,30909-2114,US,US/Eastern,KDNL,2016-09-16 08:53:00,75.9,,74.0,30.16,10.0,NE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-84557,Source2,3,2016-10-17 11:09:17,2016-10-17 11:53:43,33.134547999999995,-117.329231,,,0.01,Slow lane blocked due to multi-vehicle accident on I-5 Southbound at Exit 48 Cannon Rd.,I-5 N,Carlsbad,San Diego,CA,92008,US,US/Pacific,KCRQ,2016-10-17 11:13:00,64.9,,97.0,29.99,2.5,SSE,6.9,0.0,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-100868,Source2,2,2016-04-08 11:56:04,2016-04-08 12:26:04,34.030472,-117.59333,,,0.0,Shoulder blocked due to accident on CA-60 Westbound at Exit 38 Archibald Ave.,Pomona Fwy E,Ontario,San Bernardino,CA,91761,US,US/Pacific,KONT,2016-04-08 11:53:00,59.0,,90.0,29.95,2.0,SW,9.2,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-79167,Source2,3,2016-09-23 12:58:09,2016-09-23 13:42:23,32.719154,-117.102951,,,0.0,Right hand shoulder blocked and slow lane blocked due to accident on I-805 Southbound at Exit 12B CA-94.,I-805 S,San Diego,San Diego,CA,92102,US,US/Pacific,KSAN,2016-09-23 12:51:00,73.0,,53.0,29.99,10.0,NW,12.7,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-44692,Source2,3,2016-06-27 15:42:57,2016-06-27 16:42:57,33.002438,-117.257805,,,0.0,One lane blocked due to recovery work and accident on I-5 Southbound in San Diego.,San Diego Fwy S,Solana Beach,San Diego,CA,92075,US,US/Pacific,KCRQ,2016-06-27 15:53:00,73.9,,73.0,29.91,8.0,WSW,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-179209,Source2,2,2016-12-05 09:32:17,2016-12-05 10:02:05,43.033703,-85.622375,,,0.01,Accident on M-44 Conn Plainfield Ave at Woodworth St.,Woodworth St NE,Grand Rapids,Kent,MI,49525,US,US/Eastern,KGRR,2016-12-05 09:53:00,36.0,28.0,86.0,30.02,8.0,SW,11.5,,Overcast,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-66530,Source2,3,2016-10-24 09:36:57,2016-10-24 10:14:00,34.099304,-118.247307,,,0.01,Accident on I-5 Northbound at Exits 138 139 139A 139B CA-2.,I-5 N,Los Angeles,Los Angeles,CA,90039,US,US/Pacific,KCQT,2016-10-24 09:47:00,66.9,,90.0,30.07,9.0,Calm,,0.0,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-40751,Source2,2,2016-06-01 11:45:38,2016-06-01 12:15:38,38.29982800000001,-122.492447,,,0.01,Right hand shoulder blocked due to accident on Arnold Dr Southbound at Verano Ave.,W Verano Ave,Sonoma,Sonoma,CA,95476-5319,US,US/Pacific,KO69,2016-06-01 11:35:00,73.4,,53.0,29.91,10.0,NNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-53690,Source2,3,2016-12-02 21:13:07,2016-12-02 21:42:43,34.068259999999995,-117.602463,,,0.01,#2 lane blocked due to accident on I-10 Westbound at Exits 55 55A 55B Archibald Ave.,I-10 W,Ontario,San Bernardino,CA,91764,US,US/Pacific,KONT,2016-12-02 20:53:00,55.0,,15.0,29.97,10.0,NE,36.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-91149,Source2,2,2016-08-20 05:29:51,2016-08-20 06:29:51,34.069778,-118.236168,,,0.0,Accident on CA-110 Southbound at Exits 24B 24C 24D Stadium Way.,Pasadena Fwy S,Los Angeles,Los Angeles,CA,90012,US,US/Pacific,KCQT,2016-08-20 05:47:00,63.0,,87.0,29.91,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-166320,Source2,2,2016-05-05 16:49:27,2016-05-05 17:19:27,41.283253,-96.044617,,,0.0,Accident on 85th St near Miami St.,N 85th St,Omaha,Douglas,NE,68134,US,US/Central,KMLE,2016-05-05 16:55:00,76.8,,24.0,30.01,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-121109,Source2,3,2017-01-05 07:09:06,2017-01-05 07:38:30,25.477402,-80.43950699999998,,,0.01,Right lane blocked due to accident on FL-821 Southbound before Exit 2 8th St.,Florida's Tpke N,Homestead,Miami-Dade,FL,33033,US,US/Eastern,KHST,2017-01-05 06:58:00,63.7,,96.0,29.94,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-28369,Source2,2,2016-08-23 10:44:10,2016-08-23 11:14:10,38.743469,-121.170799,,,0.0,Accident on Douglas Blvd at Auburn Folsom Rd.,Auburn Folsom Rd,Granite Bay,Placer,CA,95746,US,US/Pacific,KMCC,2016-08-23 10:35:00,69.8,,56.0,30.06,9.0,South,8.1,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-35967,Source2,2,2016-04-25 09:19:47,2016-04-25 10:19:47,38.720985,-120.93367,,,0.01,Accident on Green Valley Rd at Sleepy Hollow Dr.,Green Valley Rd,Shingle Springs,El Dorado,CA,95682,US,US/Pacific,KPVF,2016-04-25 09:15:00,44.6,42.2,71.0,29.92,10.0,South,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-20334,Source2,3,2016-09-15 19:15:38,2016-09-15 19:45:38,37.697598,-121.343201,,,0.0,Queueing traffic due to accident on I-5 Northbound at Exit 452 Highway 33.,I-5 N,Tracy,San Joaquin,CA,95304,US,US/Pacific,KSCK,2016-09-15 18:55:00,79.0,,34.0,29.92,10.0,NW,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-101939,Source2,2,2016-04-13 13:32:32,2016-04-13 14:32:32,34.156834,-118.41378799999998,,,0.01,One lane blocked due to accident on US-101 Southbound at Exit 15 Coldwater Canyon Ave.,US-101 N,Studio City,Los Angeles,CA,91604,US,US/Pacific,KBUR,2016-04-13 13:53:00,71.1,,49.0,30.03,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-86628,Source2,2,2016-08-05 01:20:06,2016-08-05 01:50:06,33.875389,-118.193047,,,0.0,Lane blocked on exit ramp due to accident on CA-91 Westbound at Exits 12A 12B I-710.,Artesia Fwy E,Long Beach,Los Angeles,CA,90805,US,US/Pacific,KLGB,2016-08-05 01:22:00,68.0,,84.0,29.87,10.0,Calm,,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-36227,Source2,3,2016-04-26 14:11:37,2016-04-26 14:56:37,37.634174,-122.414825,,,0.01,Slow lane blocked due to accident on I-380 Eastbound at Exit 5 CA-82 El Camino Real. On the median.,I-380 E,San Bruno,San Mateo,CA,94066,US,US/Pacific,KSFO,2016-04-26 13:56:00,60.1,,53.0,30.08,10.0,West,20.7,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-181674,Source2,2,2016-12-29 12:20:32,2016-12-29 12:50:21,42.959515,-85.664162,,,0.0,Accident on Cherry St at Jefferson Ave.,Cherry St SE,Grand Rapids,Kent,MI,49503,US,US/Eastern,KGRR,2016-12-29 11:53:00,35.1,24.5,67.0,29.71,10.0,West,18.4,,Overcast,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-65306,Source2,2,2017-01-25 03:17:56,2017-01-25 03:47:39,34.035709000000004,-118.031418,,,0.01,Right hand shoulder blocked due to accident on CA-60 Eastbound at Exit 12 I-605.,Pomona Fwy E,Whittier,Los Angeles,CA,90601,US,US/Pacific,KEMT,2017-01-25 07:45:00,41.0,,81.0,30.29,10.0,Calm,,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night
